1.59895,0.51913,-0.47839,0.54584,0.36008,-0.06027,0.83931,-0.02061,-0.07089,0.45689,0.04627,-0.13351,-0.13705,0.22005,0.17697,0.02787,0.02663,-0.08522,-0.30404,-0.00486
-4.45076,1.34924,-0.31762,-0.21970,0.63265,-0.06800,-0.24720,-0.73241,-0.08279,-0.12619,0.30692,-0.00382,-0.12122,-0.11258,-0.01537,-0.01785,-0.15371,0.04932,0.00721,0.01599
1.53822,0.94614,-0.44353,-0.35750,-0.08168,-0.22044,0.63947,0.64179,-0.71172,-0.05233,0.00949,-0.22253,-0.03532,0.08003,-0.06594,-0.25852,0.04965,0.24287,0.21741,0.21462
0.81881,0.15520,-1.44364,0.04534,-1.27061,-0.48294,-0.25585,-0.22400,-0.29211,0.11986,0.10601,0.10791,-0.27726,-0.30098,-0.19719,-0.15692,-0.05364,0.22751,-0.02875,-0.22480
1.59683,0.46876,-0.48640,0.58000,0.37467,-0.07795,0.83744,0.02261,-0.06296,0.44199,0.00313,-0.14295,-0.13129,0.19995,0.13972,0.06126,0.00903,-0.11343,-0.29676,-0.08133
0.84503,-1.24359,-1.79390,-0.12658,-1.12237,0.40184,-0.64079,-0.05062,0.27250,0.19642,0.09247,-0.58875,-0.19727,0.05183,-0.23829,0.10540,-0.21961,0.13009,-0.03797,0.03964
1.91437,-0.12962,0.32263,-1.31384,0.61512,0.61499,-0.24032,0.67715,-0.13423,0.04643,0.27330,-0.70683,-0.32585,0.28991,0.19748,-0.08304,0.00407,-0.07923,0.05945,-0.09996
-4.37459,1.54460,-0.36279,-0.22602,0.63700,-0.01022,-0.30148,-0.76853,-0.13404,-0.20860,0.35611,-0.00732,-0.13116,-0.08016,0.04808,-0.08795,-0.14917,0.00686,0.02403,-0.12594
1.80195,-0.10045,0.08423,0.04178,0.72262,0.02690,0.13871,-0.12361,0.62343,-0.29471,0.32305,0.20063,0.02336,-0.15478,0.06733,-0.06182,0.04476,0.01480,0.08517,-0.11882
1.84709,0.32425,0.56092,-1.05931,0.31839,0.08268,-0.35283,0.16096,-0.26371,0.15129,0.06848,0.26258,0.39209,0.16364,-0.46777,-0.17315,-0.06847,-0.12331,-0.15588,-0.11392
-4.46976,1.46490,-0.32963,-0.25427,0.57519,-0.05261,-0.25628,-0.75486,-0.10035,-0.21894,0.35248,-0.04549,-0.10886,-0.14619,0.01018,-0.07532,-0.10957,0.01654,0.01327,-0.07768
-0.23574,-0.57349,1.91194,1.22272,-0.50211,0.64395,-0.11463,-0.44104,-0.35903,1.00710,0.45000,-0.08357,-0.17350,-0.21360,-0.20051,-0.40898,-0.14719,-0.45642,0.65265,0.14616
1.60471,0.29222,-0.68666,0.38918,0.41773,0.29249,0.68740,-0.07201,0.37018,-0.12150,0.34406,-0.09103,0.33333,0.10134,-0.11762,-0.03292,-0.10629,0.17691,-0.18562,-0.03938
1.79220,-0.00769,0.28198,-1.40524,0.18147,0.74264,-0.63800,0.07066,-0.27840,-0.15060,-0.01721,-0.51723,0.07959,-0.14355,0.09778,0.28449,-0.10290,0.04980,0.05627,0.08240
1.08389,-1.11137,-0.83322,-0.03385,-0.96755,-0.69027,-0.65520,-0.12598,0.23658,-0.46191,0.28301,0.37314,0.17336,0.28214,-0.14760,-0.40568,-0.05899,-0.27759,0.17336,0.00307
1.79996,0.63018,0.48005,-0.68738,0.39848,-0.34996,0.12097,0.42405,-0.38134,0.04959,0.15714,0.04881,-0.34841,-0.28947,0.20557,-0.13841,0.28743,0.22487,0.14323,0.03725
-2.25786,-2.07889,-0.71556,-0.14736,-0.33656,1.92154,0.55060,-0.06796,-1.46060,-0.72613,0.58857,1.07920,-0.51521,0.55503,-0.14040,0.73929,0.29782,-0.06001,0.03378,0.05718
1.79757,0.03039,0.24660,0.30345,0.70475,-0.30070,0.32551,-0.05727,0.22117,0.34182,-0.04318,0.15977,-0.44874,0.00082,0.31837,0.02408,0.14446,-0.29632,-0.07317,-0.12887
1.85313,-0.09051,0.37909,-1.44394,0.30284,0.76549,-0.60620,0.24148,-0.34601,0.18581,-0.06512,-0.53135,0.02778,0.19418,-0.03940,0.17648,-0.14779,-0.23303,-0.10517,-0.07183
1.60485,0.41934,-0.48124,0.58629,0.37923,-0.07347,0.84095,0.01679,-0.04951,0.46119,-0.02407,-0.12781,-0.13776,0.23905,0.15108,0.04474,-0.00126,-0.08925,-0.30969,-0.03995
1.39536,0.00882,-0.90972,0.76439,-0.04023,-0.30895,0.61102,0.34237,-0.17409,-0.30435,-0.72804,-0.13914,0.12376,-0.25973,-0.29892,0.39697,-0.31130,-0.12409,0.36139,-0.04099
0.92791,-1.03861,-0.78350,0.03147,-1.25196,-1.22826,-0.66829,-0.13399,0.00770,0.03314,-0.14303,0.26663,-0.40440,0.17106,0.11731,-0.27787,-0.01980,0.08637,0.15360,-0.18487
1.76005,0.38928,0.60742,-0.84316,0.06476,-0.37524,-0.26039,0.17792,-0.60557,0.11808,-0.38639,0.24004,0.04149,-0.26492,-0.07549,0.11853,0.02847,0.19332,0.01775,0.06115
1.58119,-0.70983,0.07234,0.03904,0.00209,-0.06816,-0.41944,-0.49272,0.41650,0.20503,0.29917,0.29149,0.51481,-0.32274,-0.27136,0.08182,0.44758,-0.12559,-0.10756,0.22148
1.56197,-0.05600,-0.78116,0.38339,0.27761,0.06456,0.61186,0.23651,0.32530,-0.40727,-0.00663,-0.07813,0.30608,0.28097,-0.23519,-0.13093,-0.27513,0.04141,0.23165,0.17964
0.76266,0.22372,1.44826,1.22484,-0.02055,0.77231,-0.66981,-0.04579,0.10781,0.18728,-0.63370,0.15099,-0.63273,0.28978,-0.23331,-0.13804,-0.20306,-0.16979,-0.34331,0.07363
-0.05336,1.84523,0.32629,1.25970,-0.88707,0.92043,-0.45858,0.03949,-0.03389,-0.73105,-0.43054,-0.33797,0.28845,0.24043,0.06995,-0.22281,0.63306,-0.03011,-0.00153,-0.12821
-1.02082,-1.68775,2.38271,0.60516,-0.98482,-0.22904,0.94206,-0.48092,-0.53113,-0.36732,0.38570,-0.45575,0.17435,-0.36528,-0.05842,-0.04959,-0.14402,0.13604,-0.17854,-0.17918
1.76298,-0.03705,0.18907,0.31703,0.61668,-0.35542,0.29026,-0.07747,0.26674,0.06665,-0.11009,0.17568,-0.39915,-0.25241,0.37285,0.12965,0.13509,-0.01844,0.06849,-0.00949
1.67866,-0.01352,0.32354,0.01895,0.12699,-0.42558,-0.13205,-0.51208,-0.01474,-0.10231,-0.44529,0.29026,0.01220,-0.26713,0.31460,0.32730,-0.05717,0.00169,0.01988,-0.07616
1.82128,-0.70907,-0.06577,-0.29616,0.73537,0.62454,-0.10928,0.07015,0.55813,-0.22661,0.04559,-0.59687,-0.33813,-0.02943,0.45449,0.32626,-0.10415,-0.08775,0.14106,-0.01036
-4.52397,-1.76409,-0.77575,-0.88231,0.23294,1.42922,0.51818,-0.05357,0.14991,0.27525,-0.77905,0.20883,0.18551,-0.29336,0.30229,-0.65999,0.03798,0.08719,-0.04208,-0.05663
-4.10561,1.13101,-0.28834,-0.01478,0.54910,0.00125,-0.30111,-0.64783,-0.17094,0.09172,0.36668,0.02373,-0.05279,-0.06175,-0.00759,-0.04146,-0.08747,0.08261,-0.00709,0.14240
1.85483,0.23247,0.59142,-1.07525,0.30689,0.01903,-0.35919,0.21001,-0.27040,0.13198,0.01564,0.25053,0.39754,0.24500,-0.45930,-0.18858,-0.10771,-0.11163,-0.15103,-0.14206
1.70254,-0.36016,0.39048,0.07864,0.13036,-0.59775,-0.12697,-0.39474,0.02619,-0.09843,-0.66636,0.27727,0.01042,-0.02135,0.34530,0.33262,-0.18437,0.03284,0.01789,-0.04487
-2.23156,0.43966,0.57865,0.90344,-0.24710,0.54392,-0.16267,0.19098,0.32838,1.59583,0.14062,0.19736,0.60222,0.75481,0.23418,0.53025,0.05662,0.51395,0.46503,-0.42552
1.86148,0.44259,0.60402,-0.72441,0.49063,-0.43236,0.14753,0.64476,-0.44386,0.30852,0.03120,0.05618,-0.36978,0.07607,0.07184,-0.24726,0.20088,0.03405,0.01955,-0.08746
1.05669,-0.16682,1.03994,0.98001,0.38038,0.51319,-0.38933,0.42852,0.68286,-0.82888,0.14128,0.12107,-0.34082,0.24787,-0.17329,-0.13405,-0.23066,0.76215,-0.15945,0.10322
0.94363,-0.89266,-0.90139,0.17865,-1.16900,-1.02016,-0.47624,-0.14578,-0.02908,0.25190,-0.15219,0.19111,-0.28548,0.14635,-0.01754,-0.20140,0.02343,0.09632,0.04107,-0.06279
